X,Y,SP_ID,id,latitude,longitude
8.116829816260351,8.771133149781852,1279,1279,8.7711331400,8.1168298100
8.884242963268676,9.181887831578313,1280,1280,9.1818878300,8.8842429600
9.330368681145552,8.754204029947914,1281,1281,8.7542040200,9.3303686800
10.304766127052083,9.15067636463333,1282,1282,9.1506763600,10.3047661000
10.952231317642154,9.040311882212141,1283,1283,9.0403118800,10.9522313000
11.725004264869458,8.966456204404418,1284,1284,8.9664562000,11.7250042000
12.620540455135128,9.199339666646082,1285,1285,9.1993396600,12.6205404000
13.551816342148683,8.683780683247656,1286,1286,8.6837806800,13.5518163000
14.536874071533575,8.822044608942303,1287,1287,8.8220446000,14.5368740000
15.52949000101197,9.067103588811637,1288,1288,9.0671035800,15.5294900000
16.128487809588428,9.218336202877277,1289,1289,9.2183362000,16.1284878000
16.720948211195108,8.951810238314147,1290,1290,8.9518102300,16.7209482000
17.267774160479522,9.251782341047125,1291,1291,9.2517823400,17.2677741000
19.15618870522059,8.606756130255427,1292,1292,8.6067561300,19.1561887000
20.429314965884107,8.794141207183529,1293,1293,8.7941412000,20.4293149000
20.746114225175102,9.088901090583251,1294,1294,9.0889010900,20.7461142000
21.948675914705976,9.112067851604547,1295,1295,9.1120678500,21.9486759000
22.338015360986187,8.691058043954074,1296,1296,8.6910580400,22.3380153000
23.052338476479662,8.667342362658735,1297,1297,8.6673423600,23.0523384000
24.121965398761702,8.788350236272944,1298,1298,8.7883502300,24.1219653000
24.595919542630838,8.943087247782918,1299,1299,8.9430872400,24.5959195000
30.308399371107622,9.136295712209423,1300,1300,9.1362957100,30.3083993000
31.316762198264222,8.85876662348703,1301,1301,8.8587666200,31.3167621000
32.034524399843036,8.669562958773126,1302,1302,8.6695629500,32.0345243000
33.137470526101865,8.65679218043902,1303,1303,8.6567921800,33.1374705000
33.928637760279393,9.108455327340678,1304,1304,9.1084553200,33.9286377000
34.932995562089829,9.157360632012216,1305,1305,9.1573606300,34.9329955000
35.040714852455203,9.104689338522174,1306,1306,9.1046893300,35.0407148000
36.274389528494545,9.210292723212055,1307,1307,9.2102927200,36.2743895000
37.311191167745633,9.11236788371609,1308,1308,9.1123678800,37.3111911000
37.978316298046579,8.8568744436415,1309,1309,8.8568744400,37.9783162000
38.849769699802629,9.183222751848422,1310,1310,9.1832227500,38.8497696000
40.135997170991679,8.678512558234903,1311,1311,8.6785125500,40.1359971000
41.04311119922059,8.641890867113869,1312,1312,8.6418908600,41.0431111000
42.119421012073218,8.749651439449819,1313,1313,8.7496514300,42.1194210000
42.44248139007712,9.106416143137027,1314,1314,9.1064161400,42.4424813000
43.673196021826939,9.080373661673352,1315,1315,9.0803736600,43.6731960000
105.587957087704865,9.160853147860777,1316,1316,9.1608531400,105.5879570000
118.268775580100851,9.204510278124905,1317,1317,9.2045102700,118.2687750000
-13.668919771584207,9.877409456982212,1318,1318,9.8774094500,-13.6689190000
-12.980000442583318,9.810087590488084,1319,1319,9.8100875900,-12.9800000000
-12.575339962832198,9.891079477674509,1320,1320,9.8910794700,-12.5753390000
-11.217861537582094,10.031051815760144,1321,1321,10.0310518000,-11.2178610000
-10.490787040558978,9.718535562046849,1322,1322,9.7185355600,-10.4907870000
-9.565149707140154,9.983783437107977,1323,1323,9.9837834300,-9.5651497000
-9.000120850388345,9.869594149350336,1324,1324,9.8695941400,-9.0001208000
-8.630445353188854,9.889140823463963,1325,1325,9.8891408200,-8.6304453000
-7.758829634424584,9.458144758332082,1326,1326,9.4581447500,-7.7588296000
-6.573718814402262,9.999591719461232,1327,1327,9.9995917100,-6.5737188000
-6.019304047385415,10.020519059982496,1328,1328,10.0205190000,-6.0193040000
-5.355085175643742,10.026048967121195,1329,1329,10.0260489000,-5.3550851000
-3.817427125317997,9.829668606499309,1330,1330,9.8296686000,-3.8174271000
-3.444477783841789,10.016537670589731,1331,1331,10.0165376000,-3.4444777000
-2.914067126437905,10.18701238490242,1332,1332,10.1870123000,-2.9140671000
-1.655108728990264,9.661974019755091,1333,1333,9.6619740100,-1.6551087000
-1.120552082118117,9.646238734383326,1334,1334,9.6462387300,-1.1205520000
-0.010105478235003,9.890214459523676,1335,1335,9.8902144500,-0.0101054000
2.302471081049526,10.230357026440142,1336,1336,10.2303570000,2.3024710800
4.112824379424543,9.738273563847754,1337,1337,9.7382735600,4.1128243700
4.356952201313076,10.09615440580575,1338,1338,10.0961544000,4.3569522000
5.102507616877664,9.46646524079423,1339,1339,9.4664652400,5.1025076100
6.122626389615689,9.668264841061601,1340,1340,9.6682648400,6.1226263800
6.938060879818768,9.900951241257189,1341,1341,9.9009512400,6.9380608700
8.433000646720382,9.490022303537273,1342,1342,9.4900223000,8.4330006400
9.52884911904523,10.224515175305832,1343,1343,10.2245151000,9.5288491100
10.031415309402449,10.006048415389616,1344,1344,10.0060484000,10.0314153000
11.55433072226217,9.874961829545519,1345,1345,9.8749618200,11.5543307000
12.169591985618069,10.043770417831054,1346,1346,10.0437704000,12.1695919000
12.579798104245326,9.915762007362011,1347,1347,9.9157620000,12.5797981000
13.65554856955122,9.712859937998855,1348,1348,9.7128599300,13.6555485000
14.345515355641114,9.496089447097642,1349,1349,9.4960894400,14.3455153000
15.292894760683451,9.862199111334553,1350,1350,9.8621991100,15.2928947000
16.394672977342079,9.799103123112763,1351,1351,9.7991031200,16.3946729000
16.647458394574212,9.993644975393705,1352,1352,9.9936449700,16.6474583000
17.322573443856985,9.453953908847803,1353,1353,9.4539539000,17.3225734000
18.81536597833092,9.684200372222328,1354,1354,9.6842003700,18.8153659000
19.472538472343473,9.686602009530167,1355,1355,9.6866020000,19.4725384000
20.385284197520004,9.548821350904488,1356,1356,9.5488213500,20.3852841000
20.874014980787553,10.115823988198944,1357,1357,10.1158239000,20.8740149000
21.684342673335571,10.235983566487302,1358,1358,10.2359835000,21.6843426000
22.291953374701219,9.611734922528832,1359,1359,9.6117349200,22.2919533000
23.235658807959204,10.231612278037984,1360,1360,10.2316122000,23.2356588000
23.841923109195456,10.016060572482395,1361,1361,10.0160605000,23.8419231000
25.089032148652855,9.590218267008119,1362,1362,9.5902182600,25.0890321000
29.786413203367026,10.185459923484213,1363,1363,10.1854599000,29.7864132000
30.463256758820442,10.18098159973418,1364,1364,10.1809815000,30.4632567000
31.076012137994105,9.75163517721335,1365,1365,9.7516351700,31.0760121000
32.384895504214271,9.504443366584935,1366,1366,9.5044433600,32.3848955000
33.254275610928538,10.125202344349349,1367,1367,10.1252023000,33.2542756000
33.43691573855304,9.778141990405015,1368,1368,9.7781419900,33.4369157000
34.362972804334582,9.945848032005227,1369,1369,9.9458480300,34.3629728000
35.572954333255353,9.605079592547122,1370,1370,9.6050795900,35.5729543000
35.987019104559302,10.045104035371653,1371,1371,10.0451040000,35.9870191000
37.295468205674148,9.910513846256176,1372,1372,9.9105138400,37.2954682000
37.667240507521846,9.423542466235638,1373,1373,9.4235424600,37.6672405000
38.465128296412168,10.042165387617016,1374,1374,10.0421653000,38.4651282000
39.228747914402817,9.426056965376764,1375,1375,9.4260569600,39.2287479000
40.19402606988502,9.455086603666158,1376,1376,9.4550866000,40.1940260000
40.894972625151475,9.987345965414523,1377,1377,9.9873459600,40.8949726000
42.006698307200644,9.813105524086486,1378,1378,9.8131055200,42.0066983000
42.94686389835244,9.703747185394359,1379,1379,9.7037471800,42.9468638000
43.496717000513272,9.999896158595714,1380,1380,9.9998961500,43.4967170000
105.392474171579451,10.106947428094257,1381,1381,10.1069474000,105.3924740000
106.715390861707348,10.11854967212558,1382,1382,10.1185496000,106.7153900000
-14.533101232242593,10.786223273040129,1383,1383,10.7862232000,-14.5331010000
-14.248557568709789,10.813766436552264,1384,1384,10.8137664000,-14.2485570000
-13.327692267311415,10.827621700359497,1385,1385,10.8276217000,-13.3276920000
-12.58846404490467,10.589815869832321,1386,1386,10.5898158000,-12.5884640000
-11.864538717841635,10.770241024141676,1387,1387,10.7702410000,-11.8645380000
-10.396726613673019,10.515351820205439,1388,1388,10.5153518000,-10.3967260000
-9.931749130113969,10.385618022292906,1389,1389,10.3856180000,-9.9317491000
-8.980534197396937,10.503824226413572,1390,1390,10.5038242000,-8.9805341000
-8.173416726440076,10.308745413280361,1391,1391,10.3087454000,-8.1734167000
-7.714555952213601,10.696812247508023,1392,1392,10.6968122000,-7.7145559000
-6.97150525572814,10.429303900751568,1393,1393,10.4293039000,-6.9715052000
-6.188060701958431,10.93755001942818,1394,1394,10.9375500000,-6.1880607000
-4.997845011631104,10.593482287061123,1395,1395,10.5934822000,-4.9978450000
-3.827652529151834,10.363248484135676,1396,1396,10.3632484000,-3.8276525000
-3.715628188652798,10.409411858543921,1397,1397,10.4094118000,-3.7156281000
-2.736031398042438,10.696944561220642,1398,1398,10.6969445000,-2.7360313000
-2.138488842443467,10.447724995188912,1399,1399,10.4477249000,-2.1384888000
-0.968737247077801,10.884918765248868,1400,1400,10.8849187000,-0.9687372000
1.110264338754128,10.843922377371914,1401,1401,10.8439223000,1.1102643300
3.773373048191253,10.321639967821271,1402,1402,10.3216399000,3.7733730400
4.33036671402671,10.470464105784311,1403,1403,10.4704641000,4.3303667100
5.649994241367891,10.733406632994537,1404,1404,10.7334066000,5.6499942400
5.99026316812215,10.87288313481961,1405,1405,10.8728831000,5.9902631600
7.053261680636588,10.824245961828094,1406,1406,10.8242459000,7.0532616800
7.558637159364842,10.782919750380387,1407,1407,10.7829197000,7.5586371500
8.968569561819121,10.505055292728168,1408,1408,10.5050552000,8.9685695600
9.392130454448681,10.3364544579662,1409,1409,10.3364544000,9.3921304500
10.359528481438867,10.945227379467514,1410,1410,10.9452273000,10.3595284000
11.543058178581555,10.969633899373603,1411,1411,10.9696338000,11.5430581000
12.347875259107818,10.27347937644106,1412,1412,10.2734793000,12.3478752000
12.530444718484322,10.662864583947057,1413,1413,10.6628645000,12.5304447000
13.284868691715428,10.500033663133696,1414,1414,10.5000336000,13.2848686000
14.584847944489468,10.282239933000048,1415,1415,10.2822399000,14.5848479000
14.872575665596361,10.685593326292288,1416,1416,10.6855933000,14.8725756000
16.320446382189093,10.796488406082126,1417,1417,10.7964884000,16.3204463000
16.757894532385606,10.451622184791653,1418,1418,10.4516221000,16.7578945000
17.935358035658989,10.9776991892154,1419,1419,10.9776991000,17.9353580000
18.314790717071574,10.852194005112445,1420,1420,10.8521940000,18.3147907000
18.870421295948955,10.977187366155668,1421,1421,10.9771873000,18.8704212000
21.594536576210867,10.418128361659928,1422,1422,10.4181283000,21.5945365000
22.650074056390853,10.896685659007352,1423,1423,10.8966856000,22.6500740000
23.497473172516045,10.34675759761036,1424,1424,10.3467575000,23.4974731000
24.425271737287694,10.255161312015044,1425,1425,10.2551613000,24.4252717000
25.141274665091249,10.870888258086369,1426,1426,10.8708882000,25.1412746000
28.946632933852204,10.836615498376993,1427,1427,10.8366154000,28.9466329000
29.985929548555699,10.878175555386077,1428,1428,10.8781755000,29.9859295000
30.251973934516858,10.486219213525336,1429,1429,10.4862192000,30.2519739000
31.287123550259395,10.621075429764877,1430,1430,10.6210754000,31.2871235000
32.469667184776497,10.460064307917929,1431,1431,10.4600643000,32.4696671000
33.23394169234772,10.331467167850395,1432,1432,10.3314671000,33.2339416000
33.885239154834096,10.415569757601402,1433,1433,10.4155697000,33.8852391000
34.638647756283795,10.693734508128951,1434,1434,10.6937345000,34.6386477000
36.437029033058032,10.69179650440122,1435,1435,10.6917965000,36.4370290000
37.118857932818202,10.55609891343069,1436,1436,10.5560989000,37.1188579000
38.074495587324265,10.710465029470544,1437,1437,10.7104650000,38.0744955000
38.844145411571347,10.38337969960385,1438,1438,10.3833796000,38.8441454000
39.519583089244932,10.882427101015509,1439,1439,10.8824271000,39.5195830000
40.196321642975398,10.674982712359057,1440,1440,10.6749827000,40.1963216000
40.703027592359035,10.588882282917307,1441,1441,10.5888822000,40.7030275000
41.964077894511227,10.556587849444291,1442,1442,10.5565878000,41.9640778000
42.91765024449078,10.814349648487383,1443,1443,10.8143496000,42.9176502000
43.672282385829391,10.359173883935929,1444,1444,10.3591738000,43.6722823000
104.013371149731157,10.618555225893832,1445,1445,10.6185552000,104.0133710000
104.617178745540969,10.869340392525508,1446,1446,10.8693403000,104.6171780000
105.727423400092363,10.478874251910788,1447,1447,10.4788742000,105.7274230000
106.729110669376951,10.301677301745203,1448,1448,10.3016773000,106.7291100000
107.304021714695892,10.750446822474064,1449,1449,10.7504468000,107.3040210000
123.294625311585676,10.811890688675506,1450,1450,10.8118906000,123.2946250000
-14.039652137956837,11.365050199636958,1451,1451,11.3650501000,-14.0396520000
-13.318197476107631,11.131199292878703,1452,1452,11.1311992000,-13.3181970000
-12.264300465308345,11.360206228341008,1453,1453,11.3602062000,-12.2643000000
-11.40714153934837,11.778366373624209,1454,1454,11.7783663000,-11.4071410000
-10.366828618071425,11.691522469147682,1455,1455,11.6915224000,-10.3668280000
-10.090284230472895,11.126354874155288,1456,1456,11.1263548000,-10.0902840000
-9.333895531110647,11.776914963101687,1457,1457,11.7769149000,-9.3338955000
-8.460222315441069,11.469546971421124,1458,1458,11.4695469000,-8.4602223000
-7.343976624548773,11.195638507718789,1459,1459,11.1956385000,-7.3439766000
-6.286052667265978,11.380882626131196,1460,1460,11.3808826000,-6.2860526000
-6.133004686068794,11.567510151115902,1461,1461,11.5675101000,-6.1330046000
-5.330034323771665,11.388340096523221,1462,1462,11.3883400000,-5.3300343000
-3.93667709218267,11.487489593913995,1463,1463,11.4874895000,-3.9366770000
-3.391023894676194,11.68370348540823,1464,1464,11.6837034000,-3.3910238000
-2.806679364180519,11.854550360504414,1465,1465,11.8545503000,-2.8066793000
-1.889721921498217,11.887272666755665,1466,1466,11.8872726000,-1.8897219000
-1.103288045141855,11.196190202469166,1467,1467,11.1961902000,-1.1032880000
-0.442194258728686,11.366024025022318,1468,1468,11.3660240000,-0.4421942000
1.528086547220729,11.871692858574658,1469,1469,11.8716928000,1.5280865400
3.689802649381206,11.353470306074389,1470,1470,11.3534703000,3.6898026400
5.065680708223373,11.208544838825077,1471,1471,11.2085448000,5.0656807000
5.276466781991184,11.775838298286347,1472,1472,11.7758382000,5.2764667800
6.300673774687576,11.670450373783527,1473,1473,11.6704503000,6.3006737700
7.329564072622006,11.083849121909303,1474,1474,11.0838491000,7.3295640700
8.08787899721392,11.276514147588024,1475,1475,11.2765141000,8.0878789900
8.701182187305641,11.652281100741522,1476,1476,11.6522811000,8.7011821800
9.554600660981281,11.210287299857436,1477,1477,11.2102872000,9.5546006600
10.692772344964997,11.257493700134162,1478,1478,11.2574937000,10.6927723000
11.225290622794606,11.384844455407036,1479,1479,11.3848444000,11.2252906000
12.278964231085261,11.453244697698588,1480,1480,11.4532446000,12.2789642000
13.037617661420896,11.893086557465834,1481,1481,11.8930865000,13.0376176000
13.915390646096196,11.739331639679433,1482,1482,11.7393316000,13.9153906000
14.090556827595149,11.432929384690047,1483,1483,11.4329293000,14.0905568000
15.574502614523935,11.204436055908989,1484,1484,11.2044360000,15.5745026000
15.991536227850473,11.071148679077428,1485,1485,11.0711486000,15.9915362000
16.708954250957856,11.685693568747558,1486,1486,11.6856935000,16.7089542000
17.59424311512333,11.325165320526567,1487,1487,11.3251653000,17.5942431000
18.028712948178676,11.336125343505401,1488,1488,11.3361253000,18.0287129000
19.349149914001611,11.546955891142819,1489,1489,11.5469558000,19.3491499000
20.230828889314179,11.810606520140627,1490,1490,11.8106065000,20.2308288000
20.899202860607186,11.633417247194863,1491,1491,11.6334172000,20.8992028000
22.007182486135495,11.49070620626541,1492,1492,11.4907062000,22.0071824000
22.228245752497074,11.712897829013366,1493,1493,11.7128978000,22.2282457000
22.995055006708235,11.06900569731472,1494,1494,11.0690056000,22.9950550000
24.08403640808277,11.703821125157617,1495,1495,11.7038211000,24.0840364000
25.115784669432589,11.169479606494534,1496,1496,11.1694796000,25.1157846000
25.452430863539309,11.878572775179256,1497,1497,11.8785727000,25.4524308000
28.820560700199458,11.161482454316213,1498,1498,11.1614824000,28.8205607000
30.027997811860647,11.177822312347821,1499,1499,11.1778223000,30.0279978000
30.531906872415846,11.442167300234845,1500,1500,11.4421673000,30.5319068000
31.389683745794287,11.662842892506774,1501,1501,11.6628428000,31.3896837000
32.076457653809371,11.446880628472913,1502,1502,11.4468806000,32.0764576000
33.22102046711548,11.168387714720584,1503,1503,11.1683877000,33.2210204000
34.166543511909829,11.328271843152537,1504,1504,11.3282718000,34.1665435000
34.36274718244745,11.219467878194779,1505,1505,11.2194678000,34.3627471000
36.615279921120759,11.065788797093152,1506,1506,11.0657887000,36.6152799000
37.966024869964151,11.571703386085336,1507,1507,11.5717033000,37.9660248000
38.880562996644599,11.125806077275385,1508,1508,11.1258060000,38.8805629000
39.314414306691916,11.854243552957454,1509,1509,11.8542435000,39.3144143000
40.112732728960182,11.276393604337487,1510,1510,11.2763936000,40.1127327000
41.214685363179164,11.546665627851167,1511,1511,11.5466656000,41.2146853000
41.934819509494453,11.580992608941123,1512,1512,11.5809926000,41.9348195000
42.71312161330205,11.8424390557016,1513,1513,11.8424390000,42.7131216000
78.598338693127644,11.549976700509093,1514,1514,11.5499767000,78.5983386000
79.313113186178967,11.823463333854617,1515,1515,11.8234633000,79.3131131000
79.549287168898317,11.720976343425225,1516,1516,11.7209763000,79.5492871000
103.097130125440998,11.576605409392123,1517,1517,11.5766054000,103.0971300000
104.136314768500384,11.134003278627054,1518,1518,11.1340032000,104.1363140000
104.94315835949422,11.271859159802554,1519,1519,11.2718591000,104.9431580000
106.068569667961725,11.560321869556731,1520,1520,11.5603218000,106.0685690000
106.781264383956099,11.365230130838913,1521,1521,11.3652301000,106.7812640000
107.377325704513737,11.080883866483823,1522,1522,11.0808838000,107.3773250000
108.099647440947223,11.75016861155015,1523,1523,11.7501686000,108.0996470000
119.448371271256889,11.165266309340517,1524,1524,11.1652663000,119.4483710000
-16.590317190747992,12.544507697185203,1525,1525,12.5445076000,-16.5903170000
-15.600085811210485,12.528454083843064,1526,1526,12.5284540000,-15.6000850000
-13.38818085250405,12.527124279428909,1527,1527,12.5271242000,-13.3881800000
-10.477635212962342,12.555019511343502,1528,1528,12.5550195000,-10.4776350000
-10.057876931020933,12.167205907599779,1529,1529,12.1672059000,-10.0578760000
-8.776956776782542,11.911935698225864,1530,1530,11.9119356000,-8.7769567000
-7.877797570308221,12.699891214183385,1531,1531,12.6998912000,-7.8777975000
-7.249675694744036,12.625734560039637,1532,1532,12.6257345000,-7.2496756000
-6.536083574603432,12.035933514301416,1533,1533,12.0359335000,-6.5360835000
-5.994976708578283,12.258583821364697,1534,1534,12.2585838000,-5.9949767000
-5.120653719282607,12.138727881279832,1535,1535,12.1387278000,-5.1206537000
-4.438577108656842,12.429062850019193,1536,1536,12.4290628000,-4.4385771000
-3.321168359938377,12.579806701151366,1537,1537,12.5798067000,-3.3211683000
-2.730334885081683,12.197417120433098,1538,1538,12.1974171000,-2.7303348000
-0.705563978795002,12.508346480190042,1539,1539,12.5083464000,-0.7055639000
0.115884850096063,12.477049963304982,1540,1540,12.4770499000,0.1158848500
0.956273054330015,12.607482785302851,1541,1541,12.6074827000,0.9562730500
1.076806365008096,12.127825580617959,1542,1542,12.1278255000,1.0768063600
2.126732169123203,12.373506494296253,1543,1543,12.3735064000,2.1267321600
4.527129590989145,12.184065961694488,1544,1544,12.1840659000,4.5271295900
5.148414460043717,12.268836657441271,1545,1545,12.2688366000,5.1484144600
6.219433872897272,12.189307663762488,1546,1546,12.1893076000,6.2194338700
7.417325199958266,12.210039608417375,1547,1547,12.2100396000,7.4173252000
7.862910312417713,12.153912286215437,1548,1548,12.1539122000,7.8629103100
8.735488511382135,12.297347140773706,1549,1549,12.2973471000,8.7354885100
9.431868245006864,12.54737686226489,1550,1550,12.5473768000,9.4318682400
10.135634444176027,12.501741958366464,1551,1551,12.5017419000,10.1356344000
10.945478509968849,12.220321483880543,1552,1552,12.2203214000,10.9454785000
12.027233992196646,12.242588653336195,1553,1553,12.2425886000,12.0272339000
12.814583412331757,12.446155101883271,1554,1554,12.4461551000,12.8145834000
13.760663682198082,12.213616597606451,1555,1555,12.2136165000,13.7606636000
14.133236778147051,12.069836523821056,1556,1556,12.0698365000,14.1332367000
15.178859937976185,12.375790625982738,1557,1557,12.3757906000,15.1788599000
15.614060378016713,12.685092337187116,1558,1558,12.6850923000,15.6140603000
17.172681776591364,12.45625826979056,1559,1559,12.4562582000,17.1726817000
17.862527099172151,12.393614302064629,1560,1560,12.3936143000,17.8625270000
18.118691692065017,12.325376553878913,1561,1561,12.3253765000,18.1186916000
19.613210551151798,12.157453145211978,1562,1562,12.1574531000,19.6132105000
19.870915932001413,11.897796147823568,1563,1563,11.8977961000,19.8709159000
20.786717801215307,12.168481286997023,1564,1564,12.1684812000,20.7867178000
22.412873448446263,12.209441722468,1565,1565,12.2094417000,22.4128734000
23.173882135560774,12.321956922900872,1566,1566,12.3219569000,23.1738821000
24.432590399172366,12.107561112200175,1567,1567,12.1075611000,24.4325903000
25.015924543820642,12.411269329269299,1568,1568,12.4112693000,25.0159245000
25.664719638132084,11.960477426309993,1569,1569,11.9604774000,25.6647196000
27.837414254047864,12.258817267158163,1570,1570,12.2588172000,27.8374142000
28.629999798852616,12.159681834556766,1571,1571,12.1596818000,28.6299997000
29.593868699599799,12.072868942715504,1572,1572,12.0728689000,29.5938686000
30.184393994511403,12.34879855901168,1573,1573,12.3487985000,30.1843939000
31.696249099686398,12.123111731398811,1574,1574,12.1231117000,31.6962490000
32.218953445139981,12.233449917953775,1575,1575,12.2334499000,32.2189534000
32.78605881677283,12.161036769986659,1576,1576,12.1610367000,32.7860588000
34.034541134265794,12.27542105751726,1577,1577,12.2754210000,34.0345411000
34.612006885766334,12.354547492185858,1578,1578,12.3545474000,34.6120068000
35.475523184104105,12.416824045646862,1579,1579,12.4168240000,35.4755231000
36.400480199264997,11.973736260979068,1580,1580,11.9737362000,36.4004801000
37.229255647251172,12.23794132252811,1581,1581,12.2379413000,37.2292556000
37.932081658790644,12.592931982622527,1582,1582,12.5929319000,37.9320816000
38.379252785041544,12.499612127903418,1583,1583,12.4996121000,38.3792527000
39.841201846843816,11.960618332597136,1584,1584,11.9606183000,39.8412018000
40.063596672569943,12.326816352040298,1585,1585,12.3268163000,40.0635966000
41.40822201757468,12.458302501775044,1586,1586,12.4583025000,41.4082220000
42.052376117278804,12.462858659409058,1587,1587,12.4628586000,42.0523761000
75.630337198787061,12.569916132048505,1588,1588,12.5699161000,75.6303371000
76.792434054951542,12.675411102459657,1589,1589,12.6754111000,76.7924340000
77.563844438689301,11.90430506436134,1590,1590,11.9043050000,77.5638444000
77.91769063632772,12.184680600494767,1591,1591,12.1846806000,77.9176906000
78.773949754175376,12.600935256472168,1592,1592,12.6009352000,78.7739497000
102.719724305795623,12.03637885870716,1593,1593,12.0363788000,102.7197240000
103.172341623949436,12.615893870374473,1594,1594,12.6158938000,103.1723410000
104.322196561200954,12.036880427419156,1595,1595,12.0368804000,104.3221960000
104.523338202710164,12.040146496921407,1596,1596,12.0401464000,104.5233380000
105.34037245311562,12.592029761377242,1597,1597,12.5920297000,105.3403720000
106.134689562675007,12.628566132105167,1598,1598,12.6285661000,106.1346890000
107.681535598034898,12.492542488815209,1599,1599,12.4925424000,107.6815350000
108.162993414906623,12.432285136661434,1600,1600,12.4322851000,108.1629930000
123.909269742198703,12.700605200362784,1601,1601,12.7006052000,123.9092690000
124.931660153172871,12.34414745305067,1602,1602,12.3441474000,124.9316600000
-15.518192344692913,12.823845584751403,1603,1603,12.8238455000,-15.5181920000
-14.429024059605846,12.74085347675662,1604,1604,12.7408534000,-14.4290240000
-13.8603325817936,13.135037771203281,1605,1605,13.1350377000,-13.8603320000
-12.531955690112596,12.9896169859463,1606,1606,12.9896169000,-12.5319550000
-11.767939002821901,13.545295291600794,1607,1607,13.5452952000,-11.7679390000
-10.326289722943592,13.137116723016735,1608,1608,13.1371167000,-10.3262890000
-9.598930787774623,13.403993426953708,1609,1609,13.4039934000,-9.5989307000
-9.184079228821032,12.741078737749307,1610,1610,12.7410787000,-9.1840792000
-8.11810630485763,13.095834502762996,1611,1611,13.0958345000,-8.1181063000
-7.235305650191838,13.093841564797165,1612,1612,13.0938415000,-7.2353056000
-6.732693906220562,13.355851201735447,1613,1613,13.3558512000,-6.7326939000
-5.584735677123219,13.4665400989227,1614,1614,13.4665400000,-5.5847356000
-5.306014551687522,13.203749531754811,1615,1615,13.2037495000,-5.3060145000
-4.083724931940472,13.465900103064302,1616,1616,13.4659001000,-4.0837249000
-3.517275805788183,13.035487775022627,1617,1617,13.0354877000,-3.5172758000
-2.956448492022961,13.113348142654672,1618,1618,13.1133481000,-2.9564484000
-1.706589550774277,13.011520697502062,1619,1619,13.0115206000,-1.7065895000
-1.038027894760313,13.295973116055977,1620,1620,13.2959731000,-1.0380278000
-0.181644522951327,13.545826243018496,1621,1621,13.5458262000,-0.1816445000
0.288562918246419,13.51120084902921,1622,1622,13.5112008000,0.2885629100
2.2281318321629,12.740212504473396,1623,1623,12.7402125000,2.2281318300
4.729991925403052,13.269297194236399,1624,1624,13.2692971000,4.7299919200
5.697171054874871,13.46947426914174,1625,1625,13.4694742000,5.6971710500
6.68008637669885,13.158831274340972,1626,1626,13.1588312000,6.6800863700
7.449741060999144,12.871691465365545,1627,1627,12.8716914000,7.4497410600
9.913862059192514,13.006843725930773,1628,1628,13.0068437000,9.9138620500
10.402244064352578,13.449379927032185,1629,1629,13.4493799000,10.4022440000
11.466309759799728,12.923240284881468,1630,1630,12.9232402000,11.4663097000
11.884484363424493,13.460239503205635,1631,1631,13.4602395000,11.8844843000
13.024219776720244,12.992224946709271,1632,1632,12.9922249000,13.0242197000
13.36791582316765,12.811612091339741,1633,1633,12.8116120000,13.3679158000
14.534597738074627,13.126457227353095,1634,1634,13.1264572000,14.5345977000
15.08394224429609,13.407890240733053,1635,1635,13.4078902000,15.0839422000
15.630183599309655,13.038277553733705,1636,1636,13.0382775000,15.6301835000
16.489524241137953,13.350357542798656,1637,1637,13.3503575000,16.4895242000
17.396759540385574,13.468994983238579,1638,1638,13.4689949000,17.3967595000
18.649785089192012,12.80950354385609,1639,1639,12.8095035000,18.6497850000
19.536085791820589,12.881784527074194,1640,1640,12.8817845000,19.5360857000
20.208189088211199,12.756151230297124,1641,1641,12.7561512000,20.2081890000
20.743960478744498,13.507746598923216,1642,1642,13.5077465000,20.7439604000
21.290248599892251,13.061752654277397,1643,1643,13.0617526000,21.2902485000
22.636305262832156,12.798400895189033,1644,1644,12.7984008000,22.6363052000
23.253986668788453,12.835435401201613,1645,1645,12.8354354000,23.2539866000
23.792513385089727,12.779207658178974,1646,1646,12.7792076000,23.7925133000
25.185263439878721,13.198638721205965,1647,1647,13.1986387000,25.1852634000
25.506468983633713,13.470716346540312,1648,1648,13.4707163000,25.5064689000
26.745428765715857,13.211444691333263,1649,1649,13.2114446000,26.7454287000
27.506771053549993,13.104506418274919,1650,1650,13.1045064000,27.5067710000
28.486262829265989,13.405309687772741,1651,1651,13.4053096000,28.4862628000
28.544716348799632,12.768644822649284,1652,1652,12.7686448000,28.5447163000
29.446068791588981,12.939733643759066,1653,1653,12.9397336000,29.4460687000
30.497290430695287,13.504672834465669,1654,1654,13.5046728000,30.4972904000
31.269896689519523,13.367156317318857,1655,1655,13.3671563000,31.2698966000
33.287316397964375,13.045872508135304,1656,1656,13.0458725000,33.2873163000
33.693284737805584,13.173945076290293,1657,1657,13.1739450000,33.6932847000
34.771004816391248,13.224669751349692,1658,1658,13.2246697000,34.7710048000
35.237098450520271,13.135818248115426,1659,1659,13.1358182000,35.2370984000
35.947261523617634,13.079872156524583,1660,1660,13.0798721000,35.9472615000
36.816028849671774,12.867834916044574,1661,1661,12.8678349000,36.8160288000
