X,Y,SP_ID,id,latitude,longitude
6.25722,14.524734386990851,564,564,14.5247343000,6.2572200000
6.16975,15.416195441371618,565,565,15.4161954000,6.1697500000
2.08333,14.333344164723698,566,566,14.3333441000,2.0833300000
5.53333,14.866684787654854,567,567,14.8666847000,5.5333300000
2.03139,14.460574312323066,568,568,14.4605743000,2.0313900000
3.5,14.500014358203529,569,569,14.5000143000,3.5000000000
8.85639,14.117233915421341,570,570,14.1172339000,8.8563900000
2.25,14.633344513752045,571,571,14.6333445000,2.2500000000
7.74211,13.469823178846845,572,572,13.4698231000,7.7421100000
3.6925,13.2708429554528,573,573,13.2708429000,3.6925000000
1.305,14.486124342038471,574,574,14.4861243000,1.3050000000
10.25,19.750021097388395,575,575,19.7500210000,10.2500000000
6.37389,15.66723574420489,576,576,15.6672357000,6.3738900000
7.78444,18.482519341156173,577,577,18.4825193000,7.7844400000
2.452,13.57601329863126,578,578,13.5760132000,2.4520000000
8.45389,13.386123084709908,579,579,13.3861230000,8.4538900000
3.6,12.400011993416767,580,580,12.4000119000,3.6000000000
1.5,13.100012764747888,581,581,13.1000127000,1.5000000000
1.27889,14.526684389262693,582,582,14.5266843000,1.2788900000
6.10012,13.999893780790087,583,583,13.9998937000,6.1001200000
-7.5,13.800013552620497,584,584,13.8000135000,-7.5000000000
-7.29015,15.168475145141162,585,585,15.1684751000,-7.2901500000
-10.1,13.900013666591558,586,586,13.9000136000,-10.1000000000
-7.45389,14.990844934282412,587,587,14.9908449000,-7.4538900000
-10.3,14.700014591792383,588,588,14.7000145000,-10.3000000000
-7.333,13.750013495770657,589,589,13.7500134000,-7.3330000000
122.53,11.130010632615155,590,590,11.1300106000,122.5300000000
125.74167,9.000008447018498,591,591,9.0000084400,125.7416700000
120.797620000000109,15.307155310664108,592,592,15.3071553000,120.7976200000
122.62621,10.580930058389495,593,593,10.5809300000,122.6262100000
124.66667,10.916680408557026,594,594,10.9166804000,124.6666700000
120.52083,16.97918737238928,595,595,16.9791873000,120.5208300000
123.56389,13.313903003679973,596,596,13.3139030000,123.5638900000
121.09,14.310014137725579,597,597,14.3100141000,121.0900000000
121.03322,17.085217507487901,598,598,17.0852175000,121.0332200000
121.73333,17.65668824521449,599,599,17.6566882000,121.7333300000
122.67366,7.494326962391834,600,600,7.4943269600,122.6736600000
121.13403,12.870152509696455,601,601,12.8701525000,121.1340300000
123.55,13.216682894884016,602,602,13.2166828000,123.5500000000
123.61442,9.910729368031573,603,603,9.9107293600,123.6144200000
125.92499,7.547347013945195,604,604,7.5473470100,125.9249900000
124.45556,7.188896666355874,605,605,7.1888966600,124.4555600000
124.16667,9.8333392890236,606,606,9.8333392800,124.1666700000
121.5,14.66668455275625,607,607,14.6666845000,121.5000000000
121.04599,14.577764448825995,608,608,14.5777644000,121.0459900000
124.96204,11.516501041751637,609,609,11.5165010000,124.9620400000
121.999999999999787,13.000012653571657,610,610,13.0000126000,122.0000000000
118.75,10.000009459356557,611,611,10.0000094000,118.7500000000
125.22669,8.526207975030593,612,612,8.5262079700,125.2266900000
-8.33333,31.500043896703428,613,613,31.5000438000,-8.3333300000
-7.5,30.666711736620062,614,614,30.6667117000,-7.5000000000
2.25,9.500008950334461,615,615,9.5000089500,2.2500000000
1.08333,8.666678114478177,616,616,8.6666781100,1.0833300000
19.0,15.000014945136378,617,617,15.0000149000,19.0000000000
-1.53388,12.365671955983144,618,618,12.3656719000,-1.5338800000
30.0,16.000016149831964,619,619,16.0000161000,30.0000000000
-1.66667,12.500012102637225,620,620,12.5000121000,-1.6666700000
-1.2,8.100007554338722,621,621,8.1000075500,-1.2000000000
9.0,18.000018696440236,622,622,18.0000186000,9.0000000000
8.0,10.000009459356555,623,623,10.0000094000,8.0000000000
6.275268164099997,46.422362409888521,624,624,46.4223624000,6.2752681600
-2.0,18.000018696440208,625,625,18.0000186000,-2.0000000000
10.2075638574,36.836068545075108,626,626,36.8360685000,10.2075638000
-10.5,20.250021816777252,627,627,20.2500218000,-10.5000000000
39.5,9.000008447018489,628,628,9.0000084400,39.5000000000
-14.25,14.500014358203524,629,629,14.5000143000,-14.2500000000
-16.46667,16.063076227244999,630,630,16.0630762000,-16.4666700000
-15.5,15.416685441960137,631,631,15.4166854000,-15.5000000000
-15.0,16.333346561052011,632,632,16.3333465000,-15.0000000000
-16.42596,16.062536226581344,633,633,16.0625362000,-16.4259600000
-16.2599,15.913916044419333,634,634,15.9139160000,-16.2599000000
-15.84028,16.238906444035166,635,635,16.2389064000,-15.8402800000
113.25,23.500026916188332,636,636,23.5000269000,113.2500000000
114.46163,23.198906409756528,637,637,23.1989064000,114.4616300000
112.65997,22.315174965833304,638,638,22.3151749000,112.6599700000
32.4,13.500013212861434,639,639,13.5000132000,32.4000000000
35.65,15.900016027432152,640,640,15.9000160000,35.6500000000
35.03981,15.556995610890512,641,641,15.5569956000,35.0398100000
33.35,14.600014474802999,642,642,14.6000144000,33.3500000000
122.91667,-5.316674883128947,643,643,-5.3166748000,122.9166700000
120.8,-6.816676307684456,644,644,-6.8166763000,120.8000000000
119.5506,-4.782704383015724,645,645,-4.7827043000,119.5506000000
123.5948,-5.319344885638079,646,646,-5.3193448000,123.5948000000
130.0,-0.500000453998258,647,647,-0.5000004000,130.0000000000
136.0,-1.033330938573281,648,648,-1.0333309000,136.0000000000
122.36667,-8.666678114478156,649,649,-8.6666781000,122.3666700000
-10.5,20.250021816777252,650,650,20.2500218000,-10.5000000000
-14.65878,17.866518520255347,651,651,17.8665185000,-14.6587800000
-13.4,17.250017718560436,652,652,17.2500177000,-13.4000000000
-12.83333,16.000016149831971,653,653,16.0000161000,-12.8333300000
